what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1383304006023
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1383304006029
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1383304006029
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1383304006029
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1383304006030
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1383304006030
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.updatesite",1383304006031
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1383304006031
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1383304006031
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1383304006031
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1383304006032
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1383304006033
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1383304006033
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1383304006033
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1383304006033
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1383304006034
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1383304006034
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1383304006034
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1383304006034
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1383304006035
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1383304006036
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1383304006036
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1383304006036
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1383304006036
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1383304006036
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1383304006037
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1383304006037
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1383304006037
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1383304006038
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1383304006038
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1383304006038
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1383304006038
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1383304006038
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1383304006039
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1383304006046
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1383304006047
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1383304006049
os,sysinfo,,,"win32",1383304006061
arch,sysinfo,,,"x86",1383304006061
ws,sysinfo,,,"win32",1383304006061
locale,sysinfo,,,"pt_PT",1383304006061
processors,sysinfo,,,"2",1383304006061
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1383304006062
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1383304006062
java.specification.name,sysinfo,,,"Java Platform API Specification",1383304006062
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1383304006062
java.specification.version,sysinfo,,,"1.6",1383304006062
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1383304006062
java.version,sysinfo,,,"1.6.0_29",1383304006062
java.vm.info,sysinfo,,,"mixed mode, sharing",1383304006062
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1383304006062
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1383304006062
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1383304006062
java.vm.specification.version,sysinfo,,,"1.0",1383304006062
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1383304006062
java.vm.version,sysinfo,,,"20.4-b02",1383304006062
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1383304006398
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1383304006403
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1383304006449
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1383304006518
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1383304006596
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1383304006866
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1383304006867
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1383304006933
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1383304006969
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1383304007197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383304009025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383304064560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383304065657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383304081797
started,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1383304086599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383304088680
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1383304108368
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1383304108437
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100906-1425,"org.eclipse.ecf.filetransfer",1383304108621
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100906-1425,"org.eclipse.ecf.identity",1383304108751
started,bundle,org.eclipse.ecf,3.1.0.v20100906-1425,"org.eclipse.ecf",1383304108891
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer.httpclient",1383304108960
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer",1383304108982
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1383304651935
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1383304652039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383304653930
executed,command,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1383304653984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383304654429
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1383304718449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383305868058
installed,bundle,com.mountainminds.eclemma.asm,2.2.1.201306092145,"com.mountainminds.eclemma.asm",1383305868205
installed,bundle,com.mountainminds.eclemma.core,2.2.1.201306092145,"com.mountainminds.eclemma.core",1383305868214
resolved,bundle,com.mountainminds.eclemma.asm,2.2.1.201306092145,"com.mountainminds.eclemma.asm",1383305868230
installed,bundle,com.mountainminds.eclemma.debug.ui.compatibility,2.2.1.201306092145,"com.mountainminds.eclemma.debug.ui.compatibility",1383305868231
installed,bundle,com.mountainminds.eclemma.doc,2.2.1.201306092145,"com.mountainminds.eclemma.doc",1383305868242
installed,bundle,com.mountainminds.eclemma.ui,2.2.1.201306092145,"com.mountainminds.eclemma.ui",1383305868264
installed,bundle,org.jacoco.agent,0.6.3.201306030806,"org.jacoco.agent",1383305868316
installed,bundle,org.jacoco.core,0.6.3.201306030806,"org.jacoco.core",1383305868328
resolved,bundle,com.mountainminds.eclemma.doc,2.2.1.201306092145,"com.mountainminds.eclemma.doc",1383305868330
resolved,bundle,com.mountainminds.eclemma.debug.ui.compatibility,2.2.1.201306092145,"com.mountainminds.eclemma.debug.ui.compatibility",1383305868330
installed,bundle,org.jacoco.report,0.6.3.201306030806,"org.jacoco.report",1383305868331
unresolved,bundle,com.mountainminds.eclemma.asm,2.2.1.201306092145,"com.mountainminds.eclemma.asm",1383305868405
unresolved,bundle,com.mountainminds.eclemma.debug.ui.compatibility,2.2.1.201306092145,"com.mountainminds.eclemma.debug.ui.compatibility",1383305868406
unresolved,bundle,com.mountainminds.eclemma.doc,2.2.1.201306092145,"com.mountainminds.eclemma.doc",1383305868407
resolved,bundle,org.jacoco.agent,0.6.3.201306030806,"org.jacoco.agent",1383305869755
resolved,bundle,com.mountainminds.eclemma.doc,2.2.1.201306092145,"com.mountainminds.eclemma.doc",1383305869759
resolved,bundle,com.mountainminds.eclemma.debug.ui.compatibility,2.2.1.201306092145,"com.mountainminds.eclemma.debug.ui.compatibility",1383305869760
resolved,bundle,com.mountainminds.eclemma.asm,2.2.1.201306092145,"com.mountainminds.eclemma.asm",1383305869760
resolved,bundle,org.jacoco.core,0.6.3.201306030806,"org.jacoco.core",1383305869761
resolved,bundle,org.jacoco.report,0.6.3.201306030806,"org.jacoco.report",1383305869761
resolved,bundle,com.mountainminds.eclemma.core,2.2.1.201306092145,"com.mountainminds.eclemma.core",1383305869767
resolved,bundle,com.mountainminds.eclemma.ui,2.2.1.201306092145,"com.mountainminds.eclemma.ui",1383305869793
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1383305870521
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1383305870534
error,log,,,"The command (""org.eclipse.debug.ui.commands.ToggleLineBreakpoint"") is undefined",1383305871513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383305872166
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878507
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878525
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878540
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878559
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878576
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878601
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878614
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878631
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878646
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878664
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878682
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878701
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878716
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878730
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878744
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878761
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878774
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383305878837
error,log,,,"Undefined context while filtering dialog/window contexts",1383305878980
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1383305879248
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1383305879335
error,log,,,"Undefined context while filtering dialog/window contexts",1383305879356
error,log,,,"Undefined context while filtering dialog/window contexts",1383305879377
error,log,,,"Undefined context while filtering dialog/window contexts",1383305879410
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1383305879531
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1383305880523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383305881990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383305962059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383305967121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383306876287
executed,command,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1383306876322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383306876680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307037880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307048545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307248671
installed,bundle,org.modelgoon.plugin,4.4.1,"org.modelgoon.plugin",1383307248773
resolved,bundle,org.modelgoon.plugin,4.4.1,"org.modelgoon.plugin",1383307248832
stopped,bundle,org.modelgoon.plugin,4.4.1,"org.modelgoon.plugin",1383307248950
unresolved,bundle,org.modelgoon.plugin,4.4.1,"org.modelgoon.plugin",1383307248950
resolved,bundle,org.modelgoon.plugin,4.4.1,"org.modelgoon.plugin",1383307250635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307250810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307252981
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1383307253420
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1383307253465
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1383307253990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307255629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307271946
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1383307272499
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1383307272546
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1383307273129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307275825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307280739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307280786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307283844
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1383307284421
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1383307284483
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1383307285029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307287962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307289319
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383307290786
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1383307292362
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1383307292362
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1383307292362
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1383307292362
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1383307292377
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1383307292377
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1383307292377
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1383307292377
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1383307292377
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1383307292377
stopped,bundle,com.mountainminds.eclemma.ui,2.2.1.201306092145,"com.mountainminds.eclemma.ui",1383307292377
stopped,bundle,org.modelgoon.plugin,4.4.1,"org.modelgoon.plugin",1383307292377
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1383307292471
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1383307292471
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1383307292471
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1383307292471
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1383307292471
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1383307292471
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1383307292549
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1383307292549
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1383307292549
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1383307292549
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1383307292549
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1383307292549
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1383307292549
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1383307292549
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1383307292549
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1383307292549
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1383307292549
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1383307292549
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1383307292596
stopped,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1383307292611
stopped,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1383307292611
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1383307292611
stopped,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1383307292611
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1383307292611
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1383307292611
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1383307292611
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1383307292611
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1383307292611
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1383307292611
stopped,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1383307292611
stopped,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1383307292642
stopped,bundle,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef",1383307292658
stopped,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1383307292658
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1383307292658
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1383307292658
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1383308118180
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1383308118185
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1383308118188
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1383308118191
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1383308118194
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1383308118197
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1383308118199
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1383308118202
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1383308118469
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1383308118472
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1383308118474
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1383308118484
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1383308118486
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1383308118489
